id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41230747,Tu casa en el centro histórico CMDX  6-8 Personas,83763891,David,,Cuauhtémoc,19.42616,-99.13823,Entire home/apt,1350,1,14,2021-07-11,0.58,1,249,1,
41230958,1  Room apartment in the heart of Reforma,267983259,Marco,,Cuauhtémoc,19.42278,-99.17358,Entire home/apt,1768,1,10,2021-11-05,0.72,23,362,6,
41232937,Rento Recamara bonita y amplia mucha luz .,101341050,Marta,,Iztapalapa,19.3619,-99.13074,Private room,210,6,0,,,1,179,0,
41234605,1 Bedroom suite near Four Seasons.,267983259,Marco,,Cuauhtémoc,19.42278,-99.17358,Entire home/apt,1768,1,0,,,23,206,0,
41235368,Habitaciones en renta,323669713,Hector,,Benito Juárez,19.39662,-99.1585,Private room,250,180,0,,,1,179,0,
41237638,Entrada independiente H Angeles/ARTZ/PFP/ITAM/IPPC,323697994,Lizbeth,,La Magdalena Contreras,19.31465,-99.22514,Private room,380,1,19,2021-12-18,0.86,1,84,13,
41237927,530$HABITACIONPRIVADA PULCRAcocina👌Del Valle 3per,52169905,Car,,Benito Juárez,19.3713,-99.17367,Private room,612,2,7,2021-12-10,0.30,6,365,6,
41239874,Cozy apartment with private patio in la Condesa,4501818,Anita,,Cuauhtémoc,19.40967,-99.168,Entire home/apt,1444,14,13,2021-12-11,0.57,2,74,12,
41240403,Rento recamara amueblada en lindo departamento.,323767275,Adrián,,Benito Juárez,19.37177,-99.14142,Private room,210,4,6,2021-12-14,0.25,2,175,2,
41241191,Coyoacan Center  Loft 2,355243,Constanza,,Coyoacán,19.34185,-99.16171,Entire home/apt,650,2,11,2021-12-06,0.46,2,220,6,
41241672,"""FLORENCIA"" Linda Hab en ZONA DE HOSPITALES P1 o 2",247729116,Salvador,,Tlalpan,19.29135,-99.15484,Private room,550,1,55,2021-11-23,2.34,6,357,25,
41243868,Recámara confortable con vista a la calle adultos,299945462,Juan,,Benito Juárez,19.38307,-99.15076,Private room,210,30,3,2020-04-17,0.13,1,116,0,
41244822,¡Cómo en tu casa!,323821931,Marcela,,Cuauhtémoc,19.44674,-99.14471,Private room,205,2,7,2020-03-01,0.29,1,86,0,
41258700,Cuarto céntrico en la azotea cerca de Coyoacán,300805075,Ivonne,,Coyoacán,19.34852,-99.14554,Private room,213,1,8,2021-11-28,0.34,4,0,2,
41264602,Tranquilidad Tlalpense,323625527,Ana,,Tlalpan,19.30048,-99.17725,Private room,495,1,18,2021-12-19,0.77,4,365,12,
41265405,Cuartos en el sur de la Ciudad de México,324031465,Gibran,,Xochimilco,19.25998,-99.11891,Private room,190,90,0,,,1,364,0,
41269540,"Cuarto a 5 mins de Santa Fe, ZEN 2 CHICA",48623308,Ingrid Victoria,,Álvaro Obregón,19.33975,-99.25882,Private room,385,2,1,2021-09-02,0.26,2,365,1,
41270999,A 10 mins Santa Fe UIA CIDE TEC UAM CUAJIMALPA,295013106,Ana,,Cuajimalpa de Morelos,19.3699,-99.29425,Entire home/apt,500,5,0,,,5,364,0,
41271161,Cómoda  y amplia habitación en excelente ubicación,132887236,Ameyalli,,Benito Juárez,19.39068,-99.18252,Private room,300,2,23,2021-12-17,1.00,3,94,17,
41272652,Cómoda habitación en zona céntrica de la CDMX,132887236,Ameyalli,,Benito Juárez,19.3909,-99.1822,Private room,288,2,4,2021-10-01,0.17,3,0,2,
41272659,Sty Penthouse at Colonia Roma,60203647,Alex Y May,,Cuauhtémoc,19.40278,-99.16918,Entire home/apt,1856,2,52,2021-11-06,2.18,10,143,30,
41273057,Habitación cómoda con baño propio en zona céntrica,132887236,Ameyalli,,Benito Juárez,19.39069,-99.18356,Private room,266,2,29,2021-12-23,1.23,3,65,19,
41274407,Habitación cerca del Aeropuerto internacional MEX,240732035,Alberto,,Venustiano Carranza,19.44338,-99.08254,Shared room,516,1,0,,,3,0,0,
41285399,"Ample, best location. Across Pepsi Center / WTC.",324893765,Fernando,,Benito Juárez,19.39538,-99.17471,Entire home/apt,1085,2,50,2021-12-14,2.11,1,145,28,
41285785,Le Dorm Cuajimalpa,295013106,Ana,,Cuajimalpa de Morelos,19.36926,-99.29208,Entire home/apt,500,7,0,,,5,148,0,
41286148,Le DORM Apt #4,295013106,Ana,,Cuajimalpa de Morelos,19.36962,-99.29376,Entire home/apt,500,7,1,2021-05-01,0.13,5,350,1,
41290719,"Polanco Fabuloso ALBERCA al Aire Libre , GYM, WIFI",130500890,Livane,,Miguel Hidalgo,19.43845,-99.18089,Entire home/apt,970,2,11,2021-11-28,0.48,15,281,7,
41291201,Luminoso y Moderno departamento en Santa Fe.,175941137,Sara Rodella,,Álvaro Obregón,19.37957,-99.25383,Entire home/apt,815,6,13,2021-12-23,0.95,1,340,11,
41291579,Hermosa casa en fraccionamiento tranquilo,88869484,Nancy,,Coyoacán,19.33954,-99.15396,Private room,800,1,0,,,2,88,0,
41293683,"New Building, Nice Design, Security, Free Parking",4296667,Andy,,Álvaro Obregón,19.38393,-99.19308,Entire home/apt,2456,1,0,,,32,269,0,
41294785,Depa nuevo moderno entero Tacuba Centro IPADE,194404904,Luis,,Miguel Hidalgo,19.46017,-99.1875,Entire home/apt,864,1,30,2021-12-23,1.32,1,350,13,
41295202,La casa de la abuela Bety,324269059,Beatriz,,Xochimilco,19.23556,-99.10314,Private room,350,1,1,2020-10-02,0.07,1,179,0,
41296219,Paseos d Taxqueña Recámara y baño privado,324304685,Margarita,,Coyoacán,19.34949,-99.1234,Private room,260,10,0,,,1,89,0,
41296240,Hermoso mini-Departamento !,306479584,Gaby,,Venustiano Carranza,19.45145,-99.10946,Entire home/apt,453,2,5,2021-11-29,0.22,2,358,4,
41312416,Great Location & free full breakfast at my cafe!,123222207,Antonio,,Miguel Hidalgo,19.42897,-99.17668,Entire home/apt,850,3,36,2021-11-26,1.51,3,53,21,
41314989,Big apartment in Condesa!,137934150,Santi,,Cuauhtémoc,19.41122,-99.17465,Entire home/apt,999,2,4,2020-03-09,0.17,6,86,0,
41315133,Cómodo departamento bien ubicado.,324602043,Emilio,,Benito Juárez,19.39963,-99.14538,Entire home/apt,740,4,15,2021-11-28,0.63,1,82,8,
41320454,Entire Flat inc.Free Full Breakfast at my Cafe!!,123222207,Antonio,,Miguel Hidalgo,19.4287,-99.17781,Entire home/apt,991,4,32,2021-12-12,1.36,3,52,12,
41321591,"Apartament, gym and swimming pool",152603952,Gerardo Y Gabriel,,Benito Juárez,19.37382,-99.18813,Entire home/apt,989,1,6,2020-04-12,0.25,3,269,0,
41325059,Loft w/ balcony > Unique amenities > WIFI 100mbps,9557015,Erika & J.C,,Cuauhtémoc,19.41989,-99.17202,Entire home/apt,1420,2,23,2021-12-17,0.97,16,282,5,
41325371,Coyoacan,49028318,Lyliane,,Benito Juárez,19.36299,-99.15758,Entire home/apt,820,1,17,2021-12-19,1.08,1,171,10,
41325495,Exclusiva habitación cómoda y confortable Ottawa.,145334001,Guillermo,,Miguel Hidalgo,19.45859,-99.21304,Private room,480,2,3,2020-02-21,0.13,1,74,0,
41336984,Casa Napoles,129969500,Camila,,Benito Juárez,19.37525,-99.18543,Entire home/apt,1286,1,45,2021-11-21,1.97,3,361,26,
41343257,Relaxing suite in the heart of Roma Norte,93911392,Andres,,Cuauhtémoc,19.41396,-99.16308,Entire home/apt,1908,2,50,2021-12-11,2.24,8,90,27,
41343291,La casita del jardin,230007591,Checo,,Miguel Hidalgo,19.45712,-99.18513,Entire home/apt,499,1,0,,,1,180,0,
41343643,HIGH END 2 bdr.Busines apt. Swiming pool..Gym.etc,130481158,Fernando,,Álvaro Obregón,19.37608,-99.25925,Entire home/apt,1600,2,1,2021-11-30,1,2,180,1,
41343867,Nuevo departamento de lujo ideal si vas a Santa Fe,132397270,Nydia,,Cuajimalpa de Morelos,19.34687,-99.30881,Entire home/apt,850,1,28,2021-03-19,1.22,1,26,1,
41348860,Gorgeous Apt in best tourist spot/Espléndido Depto,67800178,Natalia,,Cuauhtémoc,19.43191,-99.16292,Entire home/apt,1238,1,45,2021-12-20,1.93,1,122,26,
41349001,"Habitación 1, Casa Azul, Arte y Cultura",324955639,Roberto,,Coyoacán,19.32891,-99.16507,Private room,580,2,3,2020-03-06,0.13,3,180,0,
41349656,Apartamento en el Corazón de la Roma,264598954,Maka,,Cuauhtémoc,19.417044,-99.154625,Entire home/apt,2622,3,46,2021-11-29,1.93,5,272,19,
41352664,Bright & Modern 1 bedroom Apartment in Roma Norte,782583,Rodolfo,,Cuauhtémoc,19.41449,-99.16131,Entire home/apt,930,7,2,2020-01-11,0.08,2,0,0,
41353085,"“La Catrina” apartment, near Sofitel Reforma",33621065,Tonatiuh,,Cuauhtémoc,19.43031,-99.16276,Entire home/apt,1150,2,5,2021-10-20,0.23,6,336,3,
41354166,House Contadero,324305982,Álvaro,,Cuajimalpa de Morelos,19.34656,-99.2998,Entire home/apt,1800,1,0,,,1,180,0,
41370326,Mexican design loft in grand colonial house,197372,Sarah,,Cuauhtémoc,19.43029,-99.14932,Entire home/apt,691,3,25,2021-12-04,1.11,1,221,22,
41370769,BRIGHT 2 BED/1 BATH APARTMENT AT CONDESA,48259354,Luis,,Cuauhtémoc,19.40741,-99.16997,Entire home/apt,2313,1,7,2021-11-27,0.71,27,356,7,
41371834,Apartamento Ciudadela,43787326,Karla,,Cuauhtémoc,19.43049,-99.14818,Entire home/apt,1200,1,1,2020-09-27,0.07,1,108,0,
41373829,Cielo Alameda,11480508,Abigail,,Cuauhtémoc,19.43459,-99.14475,Entire home/apt,3736,1,136,2021-12-15,5.88,4,342,64,
41374906,Habitación en el corazón de la Cuauhtémoc,24204470,Octavio,,Cuauhtémoc,19.42612,-99.17526,Private room,299,2,7,2021-12-03,0.30,1,52,5,
41375601,Casa dos plantas en el poniente. Por Observatorio.,100846455,Rodrigo,,Álvaro Obregón,19.39983,-99.19765,Entire home/apt,790,2,13,2021-11-11,0.57,1,82,8,
41380591,Private Room in the heart of Polanco,325273425,Raquel,,Miguel Hidalgo,19.43161,-99.1922,Private room,899,2,1,2021-11-07,0.60,1,178,1,
41383402,Sientete fuera de la ciudad  dentro de ella!!,95317918,Khiabet,,Tlalpan,19.24073,-99.15141,Entire home/apt,1500,2,0,,,1,180,0,
41383481,Tabasco charming place,18274189,Daniella,,Cuauhtémoc,19.41697,-99.16542,Entire home/apt,1444,1,5,2020-12-25,0.21,1,113,1,
41383636,Habitación en departamento de la cd de México.,325307303,Josvan,,Cuauhtémoc,19.46033,-99.15248,Private room,300,3,0,,,1,89,0,
41384521,Habitacion sencilla,259235704,Lissette,,Gustavo A. Madero,19.47996,-99.10857,Entire home/apt,1200,1,0,,,1,179,0,
41384748,Excelente departamento!👍frente al Aeropuerto✈️T1.,225774726,Liz,,Venustiano Carranza,19.43502,-99.08529,Entire home/apt,734,1,184,2021-12-08,8.44,1,261,122,
41389924,Cozy & chic Loft with great location,102120965,Claudette,,Coyoacán,19.35109,-99.14671,Entire home/apt,1031,2,2,2020-03-16,0.08,1,178,0,
41392507,Aloera Stays. 3 Stories flat for large groups!,132726070,Luis Eduardo,,Benito Juárez,19.40184,-99.1484,Private room,1600,1,1,2020-02-23,0.04,6,74,0,
41397000,"Planta baja, Hospital 20 de Noviembre, Del Valle",92498535,Alina,,Benito Juárez,19.37127,-99.17115,Entire home/apt,814,1,56,2021-12-22,2.37,8,355,30,
41399772,Bonito departamento en la zona de Santa Fe.,324985660,Citlalli,,Álvaro Obregón,19.37957,-99.25383,Entire home/apt,900,1,3,2021-05-01,0.16,1,57,1,
41400197,El Rincón de Malú,325614052,Lulú,,Coyoacán,19.34038,-99.1818,Shared room,187,7,0,,,1,89,0,
41404356,Departamento frente Parque Delta #10,2281290,Suites,,Benito Juárez,19.40101,-99.15534,Entire home/apt,451,2,95,2021-12-22,4.30,46,357,65,
41404517,Súper Corazón Condesa + Wi fi  10 p + 5rc + 3 ba,310983748,Maria,,Cuauhtémoc,19.41201,-99.17396,Private room,3094,30,0,,,6,365,0,
41405088,Mágica Casa Duplex En la Codesa + Servicios Wifi,310983748,Maria,,Cuauhtémoc,19.41418,-99.17225,Entire home/apt,3197,30,0,,,6,365,0,
41405924,Depto atico a 1 calle del metro polanco,187480022,Brenda,,Miguel Hidalgo,19.43377,-99.19068,Entire home/apt,1500,1,4,2021-05-16,0.17,5,333,1,
41405971,Cozy Mexican Loft in the heart of the city,107382364,Raul,,Cuauhtémoc,19.4334,-99.14412,Entire home/apt,1134,2,11,2021-11-20,0.47,2,345,7,
41406041,Recámara doble para viajes de placer o negocios,294101089,Jaime,,Miguel Hidalgo,19.40382,-99.19191,Private room,219,3,8,2021-05-15,0.36,4,114,3,
41406076,Casa Roma Condesa great deal!,325672249,Erika,,Cuauhtémoc,19.40927,-99.16449,Entire home/apt,1900,2,7,2021-11-14,0.31,1,85,3,
41406095,"Depto 1 recamara amueblado, a 1 calle del metro",187480022,Brenda,,Miguel Hidalgo,19.43321,-99.18911,Entire home/apt,1003,1,29,2021-12-15,1.23,5,364,20,
41406162,"Depto de 2 recamaras, a 1 calle del metro polanco",187480022,Brenda,,Miguel Hidalgo,19.43371,-99.18887,Entire home/apt,1490,1,2,2020-02-15,0.09,5,358,0,
41406762,Hab. 2 con Entrada Independiente,171821646,Ross,,Iztapalapa,19.36556,-99.13348,Private room,450,1,5,2020-08-20,0.22,1,359,0,
41407365,"Casa Moderna 3, tranquilo y bien ubicado",26531075,Fidias,,Benito Juárez,19.39144,-99.1335,Entire home/apt,699,2,13,2021-11-20,0.60,6,359,8,
41407803,"Habitación tranquila, accesible y cómoda/Narvarte",325617804,Cesar Augusto,,Benito Juárez,19.39444,-99.1564,Private room,450,3,3,2020-02-08,0.13,1,365,0,
41408662,Sunny Room w/small balcony in Condesa,19577858,Zeltzin,,Cuauhtémoc,19.40603,-99.16922,Private room,300,1,6,2021-11-30,0.46,2,173,4,
41410912,"Loft con TERRAZA,  iluminado y moderno",179800202,BnButler,,Cuauhtémoc,19.42534,-99.16144,Entire home/apt,1317,2,35,2021-12-10,1.49,36,158,25,
41415092,Habitación de la terraza #3,218354800,Norma,,Benito Juárez,19.39122,-99.14842,Private room,210,1,20,2021-11-07,0.85,3,291,11,
41422879,Habitación  hogareña céntrica,182452138,Zurimi,,Cuauhtémoc,19.45036,-99.15748,Shared room,433,1,0,,,1,179,0,
41429079,Espaciosa Casa en el Corazón de Condesa,122695820,Adrian,,Cuauhtémoc,19.41727,-99.16743,Entire home/apt,3129,2,35,2021-11-28,1.61,4,59,23,
41429086,Private room @ Colonia Juárez,57944265,Martín,,Cuauhtémoc,19.42405,-99.15725,Private room,444,2,41,2021-11-21,1.73,1,116,29,
41431193,Te sentirás como en casa,138965031,Karina,,Benito Juárez,19.37442,-99.15291,Entire home/apt,500,1,0,,,1,300,0,
41432815,Ollin,325295862,Nahui Ollin,,Coyoacán,19.3467,-99.1252,Private room,400,1,0,,,1,365,0,
41433507,"Agradable habitación, cerca Hospital La Raza,CDMX:",244240172,Yolanda,,Azcapotzalco,19.47507,-99.14925,Private room,210,14,3,2021-10-09,0.27,3,334,3,
41433884,Departamento amueblado tranquilo e independiente,326008605,Teresa,,Tlalpan,19.21516,-99.17157,Entire home/apt,500,30,0,,,1,90,0,
41435364,Spacious 2 bdrm/1.5 Bath in Roma/Juarez,23875244,Humberto,,Cuauhtémoc,19.43099,-99.15181,Entire home/apt,1500,7,12,2021-11-20,0.52,1,173,4,
41435593,"Private Guest House, Tlalpan Centro",218321064,Salvador,,Tlalpan,19.28711,-99.16276,Entire home/apt,650,2,13,2021-10-14,0.89,1,364,11,
41436344,"Cuarto Ensueño. Alberca, Gym, metro 5 min.",213733123,María Eugenia,,Miguel Hidalgo,19.44641,-99.1752,Private room,320,1,63,2021-12-21,2.64,2,361,25,
41436390,Casa Clara,263741370,Clara,,Álvaro Obregón,19.35939,-99.18,Private room,700,2,1,2020-01-23,0.04,1,365,0,
41437091,Bear House - Tú hogar: Comodidad y descanso,188360259,Jorge Alberto,,Cuauhtémoc,19.40813,-99.15009,Entire home/apt,699,1,2,2021-06-13,0.30,1,142,2,
41437192,Abstract - 4BR Fantastic!  ❤ of Condesa,148067848,Maria,,Cuauhtémoc,19.40873,-99.17353,Entire home/apt,4431,1,54,2021-12-06,2.34,6,322,37,
41437969,Amplio departamento al sur de la CDMX,102855431,Alma,,Benito Juárez,19.37484,-99.1654,Private room,380,1,0,,,1,359,0,
41447265,Habitacion independiente,145848565,Monica,,Iztapalapa,19.35436,-99.08835,Private room,280,1,21,2021-11-08,0.89,1,359,14,
41449964,Departamento frente a Parque Delta #13,2281290,Suites,,Benito Juárez,19.39994,-99.15523,Entire home/apt,430,2,37,2021-12-19,1.57,46,86,24,
41452689,BIG Apartment Big Groups CDMX Aeropuerto Foro Sol,292448721,Freddy,,Venustiano Carranza,19.44193,-99.11157,Entire home/apt,1199,1,15,2021-12-06,0.65,5,360,7,
41455935,Estudio moderno PA ubicado x médica Sur,34272793,Oscar,,Coyoacán,19.29914,-99.15766,Entire home/apt,450,15,1,2020-04-11,0.05,5,269,0,
41457407,Great Location! 1 Bedroom Apartment-Just Remodeled,4894120,Ilse,,Benito Juárez,19.39792,-99.16394,Entire home/apt,741,2,52,2021-12-15,2.27,6,28,24,
41457494,Habit./cocina compartida frente Estadio Azteca 22,316547970,Javier,,Coyoacán,19.30458,-99.15047,Private room,450,1,1,2021-11-07,0.60,22,365,1,
41457764,Habitación Privada Aeropuerto/Private Airport Room,192778392,Leticia,,Venustiano Carranza,19.43348,-99.0885,Private room,362,1,106,2021-12-14,4.52,10,52,68,
41459046,"Balcony, well-lit bedroom, private bathroom - WIFI",323401359,Miguel Angel,,Iztapalapa,19.37028,-99.12467,Private room,320,2,4,2021-11-05,0.18,7,179,2,
41460828,Casita familiar hermosa y acogedora.,326320834,María Dolores,,Iztapalapa,19.3256,-99.07419,Entire home/apt,500,1,0,,,1,173,0,
41462412,Recamara zona residencial segura a 15 min Santa Fe,314221613,Eduardo,,Álvaro Obregón,19.38798,-99.22331,Shared room,619,1,0,,,1,365,0,
41463199,Encantador Loft privado 100% servicios,189897058,Alfredo,,Tlalpan,19.29502,-99.1643,Entire home/apt,700,2,4,2020-08-29,0.22,4,359,0,
41467721,"Nice, well located apartment in Col. del Valle",12777628,Gerardo,,Benito Juárez,19.37171,-99.17126,Entire home/apt,800,3,27,2021-12-19,1.14,1,354,23,
41474254,Habit./cocina compartida frente Estadio Azteca 3,316547970,Javier,,Coyoacán,19.30466,-99.15057,Private room,480,1,0,,,22,269,0,
41475387,Condesa homie,47207544,Carolina,,Cuauhtémoc,19.40747,-99.16942,Private room,400,1,2,2021-11-23,0.09,1,299,1,
41475795,Habit./cocina compartida frente Estadio Azteca 4,316547970,Javier,,Coyoacán,19.30474,-99.15246,Private room,449,1,0,,,22,269,0,
41476704,Habit./cocina compartida frente Estadio Azteca 6,316547970,Javier,,Coyoacán,19.30625,-99.15033,Private room,449,1,0,,,22,269,0,
41478322,Gran departamento frente al Aeropuerto!!,51187314,Juan Carlos,,Venustiano Carranza,19.43639,-99.08392,Entire home/apt,1093,1,140,2021-12-14,5.90,5,79,114,
41478527,Habit./cocina compartida frente Estadio Azteca 8,316547970,Javier,,Coyoacán,19.30663,-99.15188,Private room,449,1,0,,,22,269,0,
41478848,Habitación privada con baño cerca a Parque Hundido,35110347,Daniel,,Benito Juárez,19.37756,-99.17946,Private room,367,2,11,2021-11-07,0.56,1,79,10,
41478905,Habit./cocina compartida frente Estadio Azteca 9,316547970,Javier,,Coyoacán,19.30649,-99.14988,Private room,449,1,9,2020-11-15,0.38,22,269,0,
41479873,Habit./cocina compartida frente Estadio Azteca 11,316547970,Javier,,Coyoacán,19.3068,-99.15193,Private room,449,1,6,2021-05-23,0.25,22,269,2,
41479902,Room in the  heart of Condesa,326515365,Israel,,Cuauhtémoc,19.41008,-99.17375,Private room,450,5,2,2020-02-26,0.09,1,364,0,
41481340,"Departamento Tlalpan CDMX Vista hermosa, Comodidad",326530770,Karina,,Tlalpan,19.23965,-99.14947,Entire home/apt,500,1,2,2020-02-22,0.09,2,359,0,
41482220,Kim's House 폴랑코 근처의 24시간 경비와 안전한 아파트 전체를 내집처럼.,299862722,Tania,,Miguel Hidalgo,19.44508,-99.18856,Entire home/apt,598,2,10,2021-06-02,0.43,1,6,5,
41482453,Habit./cocina compartida frente Estadio Azteca 12,316547970,Javier,,Coyoacán,19.30454,-99.15101,Private room,449,1,0,,,22,269,0,
41483357,Habit./cocina compartida frente Estadio Azteca 15,316547970,Javier,,Coyoacán,19.3055,-99.15128,Private room,450,1,21,2021-12-16,0.93,22,365,12,
41483583,Habit./cocina compartida frente Estadio Azteca 16,316547970,Javier,,Coyoacán,19.305502,-99.151276,Private room,450,1,3,2021-11-28,0.98,22,365,3,
41484568,Habit./cocina compartida frente Estadio Azteca 17,316547970,Javier,,Coyoacán,19.30467,-99.15223,Private room,450,1,1,2021-09-26,0.33,22,365,1,
41484700,Mini depa independiente cerca del Centro Histórico,140986984,Areli,,Cuauhtémoc,19.443,-99.14878,Entire home/apt,399,1,102,2021-12-04,4.39,1,45,58,
41484867,Habit./cocina compartida frente Estadio Azteca 18,316547970,Javier,,Coyoacán,19.3066,-99.15016,Private room,450,1,0,,,22,359,0,
41485286,Puerta Jardín Home* apt fully equipped,47465593,Erikson,,Azcapotzalco,19.46419,-99.15645,Entire home/apt,657,1,41,2021-12-12,1.74,4,82,35,
41485441,"Excelente Location,  Col. Roma,  Metro Cuauhtémoc",100289899,Pablo,,Cuauhtémoc,19.42312,-99.15626,Private room,330,1,4,2020-07-17,0.17,5,362,0,
41497573,Habit./cocina compartida frente Estadio Azteca 19,316547970,Javier,,Coyoacán,19.30637,-99.15069,Private room,450,1,8,2021-11-28,0.36,22,365,7,
41497902,Habit./cocina compartida frente Estadio Azteca 20,316547970,Javier,,Coyoacán,19.30459,-99.15238,Private room,450,1,2,2021-10-24,0.65,22,365,2,
41498251,Habit./cocina compartida frente Estadio Azteca 21,316547970,Javier,,Coyoacán,19.3066,-99.1521,Private room,450,1,0,,,22,365,0,
41498564,Habit./cocina compartida frente Estadio Azteca 23,316547970,Javier,,Coyoacán,19.30657,-99.151,Private room,450,1,4,2021-09-26,0.18,22,365,2,
41499211,Habit./cocina compartida frente Estadio Azteca 24,316547970,Javier,,Coyoacán,19.3059,-99.15026,Private room,450,1,2,2021-10-17,0.65,22,365,2,
41499623,Habit./cocina compartida frente Estadio Azteca 25,316547970,Javier,,Coyoacán,19.30459,-99.15163,Private room,450,1,13,2021-12-19,1.79,22,365,13,
41500616,Habit./cocina compartida frente Estadio Azteca 26,316547970,Javier,,Coyoacán,19.30459,-99.15052,Private room,450,1,15,2021-11-21,0.67,22,365,13,
41500917,Habit./cocina compartida frente Estadio Azteca 27,316547970,Javier,,Coyoacán,19.30434,-99.15213,Private room,450,1,4,2021-11-02,0.18,22,365,3,
41501334,Habit./cocina compartida frente Estadio Azteca 28,316547970,Javier,,Coyoacán,19.30666,-99.15019,Private room,450,1,5,2021-11-07,0.22,22,365,4,
41507931,Depto A 5 mins del AICM,240732035,Alberto,,Venustiano Carranza,19.44336,-99.08404,Private room,516,1,1,2020-03-01,0.05,3,0,0,
41509235,Departamento 1 recámara col. Prohogar,251467663,Gerardo,,Azcapotzalco,19.47591,-99.15641,Entire home/apt,650,3,0,,,1,180,0,
41524983,1 Bedroom Studio near Reforma.,267983259,Marco,,Cuauhtémoc,19.42278,-99.17358,Entire home/apt,1768,1,0,,,23,308,0,
41527815,Bello departamento en Vistas Polanco alado de BBVA,25411533,Hangar Home Rentals,,Miguel Hidalgo,19.44253,-99.18348,Entire home/apt,1000,2,4,2021-10-24,0.17,2,359,1,
